cveid,year,hash,desc,link,publishedDate
10,2014,acb672b6a179567632e032f547582f30fa2f4aa7,"FileSystemBytecodeCache in Jinja2 2.7.2 does not properly create temporary directories, which allows local users to gain privileges by pre-creating a temporary directory with a user's uid.  NOTE: this vulnerability exists because of an incomplete fix for CVE-2014-1402.",http://github.com/mitsuhiko/jinja2/commit/acb672b6a179567632e032f547582f30fa2f4aa7,2014-05-19T14:55Z
32,2014,2def2ef2ae5f3990aabdbe8a755911902707d268,"The compat_sys_recvmmsg function in net/compat.c in the Linux kernel before 3.13.2, when CONFIG_X86_X32 is enabled, allows local users to gain privileges via a recvmmsg system call with a crafted timeout pointer parameter.",http://github.com/torvalds/linux/commit/2def2ef2ae5f3990aabdbe8a755911902707d268,2014-02-06T22:55Z
33,2014,fa977453120cc48e1654f373311f9cac468d3348,"Untrusted search path vulnerability in fwsnort before 1.6.4, when not running as root, allows local users to execute arbitrary code via a Trojan horse fwsnort.conf in the current working directory.",http://github.com/mrash/fwsnort/commit/fa977453120cc48e1654f373311f9cac468d3348,2014-02-08T00:55Z
34,2014,65a4f8bebc72da71c616e2e378b7b1ac354db1a3,"OpenStack Heat Templates (heat-templates), as used in Red Hat Enterprise Linux OpenStack Platform 4.0, uses an HTTP connection to download (1) packages and (2) signing keys from Yum repositories, which allows man-in-the-middle attackers to prevent updates via unspecified vectors.",http://github.com/openstack/heat-templates/commit/65a4f8bebc72da71c616e2e378b7b1ac354db1a3,2014-06-02T15:55Z
35,2014,65a4f8bebc72da71c616e2e378b7b1ac354db1a3,"OpenStack Heat Templates (heat-templates), as used in Red Hat Enterprise Linux OpenStack Platform 4.0, sets sslverify to false for certain Yum repositories, which disables SSL protection and allows man-in-the-middle attackers to prevent updates via unspecified vectors.",http://github.com/openstack/heat-templates/commit/65a4f8bebc72da71c616e2e378b7b1ac354db1a3CONFIRM:,2014-06-02T15:55Z
36,2014,65a4f8bebc72da71c616e2e378b7b1ac354db1a3,"OpenStack Heat Templates (heat-templates), as used in Red Hat Enterprise Linux OpenStack Platform 4.0, sets gpgcheck to 0 for certain templates, which disables GPG signature checking on downloaded packages and allows man-in-the-middle attackers to install arbitrary packages via unspecified vectors.",http://github.com/openstack/heat-templates/commit/65a4f8bebc72da71c616e2e378b7b1ac354db1a3,2014-06-02T15:55Z
42,2014,a08d3b3b99efd509133946056531cdf8f3a0c09b,Buffer overflow in the complete_emulated_mmio function in arch/x86/kvm/x86.c in the Linux kernel before 3.13.6 allows guest OS users to execute arbitrary code on the host OS by leveraging a loop that triggers an invalid memory copy affecting certain cancel_work_item data.,http://github.com/torvalds/linux/commit/a08d3b3b99efd509133946056531cdf8f3a0c09b,2014-03-11T13:01Z
56,2014,4318daecc959886d001a6e79c6ea853e8b1dfb4b,"Multiple stack-based buffer overflows in PostgreSQL before 8.4.20, 9.0.x before 9.0.16, 9.1.x before 9.1.12, 9.2.x before 9.2.7, and 9.3.x before 9.3.3 allow remote authenticated users to cause a denial of service (crash) or possibly execute arbitrary code via vectors related to an incorrect MAXDATELEN constant and datetime values involving (1) intervals, (2) timestamps, or (3) timezones, a different vulnerability than CVE-2014-0065.",http://github.com/postgres/postgres/commit/4318daecc959886d001a6e79c6ea853e8b1dfb4b,2014-03-31T14:58Z
57,2014,31400a673325147e1205326008e32135a78b4d8a,"Multiple integer overflows in the path_in and other unspecified functions in PostgreSQL before 8.4.20, 9.0.x before 9.0.16, 9.1.x before 9.1.12, 9.2.x before 9.2.7, and 9.3.x before 9.3.3 allow remote authenticated users to have unspecified impact and attack vectors, which trigger a buffer overflow.  NOTE: this identifier has been SPLIT due to different affected versions; use CVE-2014-2669 for the hstore vector.",http://github.com/postgres/postgres/commit/31400a673325147e1205326008e32135a78b4d8a,2014-03-31T14:58Z
61,2014,5d81de8e8667da7135d3a32a964087c0faf5483f,"The cifs_iovec_write function in fs/cifs/file.c in the Linux kernel through 3.13.5 does not properly handle uncached write operations that copy fewer than the requested number of bytes, which allows local users to obtain sensitive information from kernel memory, cause a denial of service (memory corruption and system crash), or possibly gain privileges via a writev system call with a crafted pointer.",http://github.com/torvalds/linux/commit/5d81de8e8667da7135d3a32a964087c0faf5483f,2014-02-28T06:18Z
64,2014,a1d6fc07e8a40c1b2b16f4103c403b30e1089668,ios/CDVFileTransfer.m in the Apache Cordova File-Transfer standalone plugin (org.apache.cordova.file-transfer) before 0.4.2 for iOS and the File-Transfer plugin for iOS from Cordova 2.4.0 through 2.9.0 might allow remote attackers to spoof SSL servers by leveraging a default value of true for the trustAllHosts option.,http://github.com/apache/cordova-plugin-file-transfer/commit/a1d6fc07e8a40c1b2b16f4103c403b30e1089668,2017-10-30T19:29Z
65,2014,26702cb0720c5c394b407c23570136c53171fa55,"The CDVInAppBrowser class in the Apache Cordova In-App-Browser standalone plugin (org.apache.cordova.inappbrowser) before 0.3.2 for iOS and the In-App-Browser plugin for iOS from Cordova 2.6.0 through 2.9.0 does not properly validate callback identifiers, which allows remote attackers to execute arbitrary JavaScript in the host page and consequently gain privileges via a crafted gap-iab: URI.",http://github.com/apache/cordova-plugin-inappbrowser/commit/26702cb0720c5c394b407c23570136c53171fa55,2017-10-30T19:29Z
69,2014,d8316f3991d207fe32881a9ac20241be8fa2bad0,"drivers/vhost/net.c in the Linux kernel before 3.13.10, when mergeable buffers are disabled, does not properly validate packet lengths, which allows guest OS users to cause a denial of service (memory corruption and host OS crash) or possibly gain privileges on the host OS via crafted packets, related to the handle_rx and get_rx_bufs functions.",http://github.com/torvalds/linux/commit/d8316f3991d207fe32881a9ac20241be8fa2bad0,2014-04-14T23:55Z
76,2014,8131f15003f5bec73d475d2b724472e4b87d0757,"The doFilter function in webapp/PushHandlerFilter.java in JBoss RichFaces 4.3.4, 4.3.5, and 5.x allows remote attackers to cause a denial of service (memory consumption and out-of-memory error) via a large number of malformed atmosphere push requests.",http://github.com/pslegr/core-1/commit/8131f15003f5bec73d475d2b724472e4b87d0757,2014-03-31T14:58Z
90,2014,ec0223ec48a90cb605244b45f7c62de856403729,"The sctp_sf_do_5_1D_ce function in net/sctp/sm_statefuns.c in the Linux kernel through 3.13.6 does not validate certain auth_enable and auth_capable fields before making an sctp_sf_authenticate call, which allows remote attackers to cause a denial of service (NULL pointer dereference and system crash) via an SCTP handshake with a modified INIT chunk and a crafted AUTH chunk before a COOKIE_ECHO chunk.",http://github.com/torvalds/linux/commit/ec0223ec48a90cb605244b45f7c62de856403729,2014-03-11T13:01Z
108,2014,b4e23e002639c274a2f687ada980118512f06113,"Cross-site request forgery (CSRF) vulnerability in the admin terminal in Hawt.io allows remote attackers to hijack the authentication of arbitrary users for requests that run commands on the Karaf server, as demonstrated by running ""shutdown -f.""",http://github.com/hawtio/hawtio/commit/b4e23e002639c274a2f687ada980118512f06113,2017-12-29T22:29Z
109,2014,5289715e4f2657562fdddcbad830a30969b96e1e,"The admin terminal in Hawt.io does not require authentication, which allows remote attackers to execute arbitrary commands via the k parameter.",http://github.com/hawtio/hawtio/commit/5289715e4f2657562fdddcbad830a30969b96e1e,2017-12-29T22:29Z
119,2014,1fd819ecb90cc9b822cd84d3056ddba315d3340f,Use-after-free vulnerability in the skb_segment function in net/core/skbuff.c in the Linux kernel through 3.13.6 allows attackers to obtain sensitive information from kernel memory by leveraging the absence of a certain orphaning operation.,http://github.com/torvalds/linux/commit/1fd819ecb90cc9b822cd84d3056ddba315d3340f,2014-03-24T16:40Z
150,2014,2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,Cross-site request forgery (CSRF) vulnerability in Jolokia before 1.2.1 allows remote attackers to hijack the authentication of users for requests that execute MBeans methods via a crafted web page.,http://github.com/rhuss/jolokia/commit/2d9b168cfbbf5a6d16fa6e8a5b34503e3dc42364,2014-10-06T14:55Z
157,2014,016ec99d25b1cb83cb4367e541177aa431beb600,The am function in lib/hub/commands.rb in hub before 1.12.1 allows local users to overwrite arbitrary files via a symlink attack on a temporary patch file.,http://github.com/github/hub/commit/016ec99d25b1cb83cb4367e541177aa431beb600,2014-05-27T14:55Z
164,2014,35ceea928b12373a3b1e3eecdc32ed323223a40d,"sapi/fpm/fpm/fpm_unix.c in the FastCGI Process Manager (FPM) in PHP before 5.4.28 and 5.5.x before 5.5.12 uses 0666 permissions for the UNIX socket, which allows local users to gain privileges via a crafted FastCGI client.",http://github.com/php/php-src/commit/35ceea928b12373a3b1e3eecdc32ed323223a40d,2014-05-06T10:44Z
175,2014,4291086b1f081b869c6d79e5b7441633dc3ace00,"The n_tty_write function in drivers/tty/n_tty.c in the Linux kernel through 3.14.3 does not properly manage tty driver access in the ""LECHO & !OPOST"" case, which allows local users to cause a denial of service (memory corruption and system crash) or gain privileges by triggering a race condition involving read and write operations with long strings.",http://github.com/torvalds/linux/commit/4291086b1f081b869c6d79e5b7441633dc3ace00,2014-05-07T10:55Z
181,2014,86acdca1b63e6890540fa19495cfc708beff3d8b,"The __do_follow_link function in fs/namei.c in the Linux kernel before 2.6.33 does not properly handle the last pathname component during use of certain filesystems, which allows local users to cause a denial of service (incorrect free operations and system crash) via an open system call.",http://github.com/torvalds/linux/commit/86acdca1b63e6890540fa19495cfc708beff3d8b,2014-06-23T11:21Z
183,2014,7ada876a8703f23befbb20a7465a702ee39b1704,"The futex_wait function in kernel/futex.c in the Linux kernel before 2.6.37 does not properly maintain a certain reference count during requeue operations, which allows local users to cause a denial of service (use-after-free and system crash) or possibly gain privileges via a crafted application that triggers a zero count.",http://github.com/torvalds/linux/commit/7ada876a8703f23befbb20a7465a702ee39b1704,2014-09-28T19:55Z
184,2014,edfbbf388f293d70bf4b7c0bc38774d05e6f711a,Array index error in the aio_read_events_ring function in fs/aio.c in the Linux kernel through 3.15.1 allows local users to obtain sensitive information from kernel memory via a large head value.,http://github.com/torvalds/linux/commit/edfbbf388f293d70bf4b7c0bc38774d05e6f711a,2014-06-25T11:19Z
185,2014,6d209c1c489457397a5763bca4b28e43aac90391,"The cdf_read_short_sector function in cdf.c in file before 5.19, as used in the Fileinfo component in PHP before 5.4.30 and 5.5.x before 5.5.14, allows remote attackers to cause a denial of service (assertion failure and application exit) via a crafted CDF file.",http://github.com/file/file/commit/6d209c1c489457397a5763bca4b28e43aac90391,2014-07-09T11:07Z
213,2014,b8acc83781d5a24cc5101e525d15efe0482c280d,The cdf_unpack_summary_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (performance degradation) by triggering many file_printf calls.,http://github.com/file/file/commit/b8acc83781d5a24cc5101e525d15efe0482c280d,2014-06-01T04:29Z
214,2014,f97486ef5dc3e8735440edc4fc8808c63e1a3ef0,The cdf_read_property_info function in cdf.c in the Fileinfo component in PHP before 5.4.29 and 5.5.x before 5.5.13 allows remote attackers to cause a denial of service (infinite loop or out-of-bounds memory access) via a vector that (1) has zero length or (2) is too long.,http://github.com/file/file/commit/f97486ef5dc3e8735440edc4fc8808c63e1a3ef0,2014-06-01T04:29Z
446,2014,83f8306117115729ac9346523762c0c396251eb5,"The parse function in Email::Address module before 1.905 for Perl uses an inefficient regular expression, which allows remote attackers to cause a denial of service (CPU consumption) via an empty quoted string in an RFC 2822 address.",http://github.com/rjbs/Email-Address/commit/83f8306117115729ac9346523762c0c396251eb5,2014-07-03T17:55Z
452,2014,2b31342cdf14fc20e07c43d258f1e7334ad664a6,"The administrative interface (contrib.admin) in Django before 1.4.14, 1.5.x before 1.5.9, 1.6.x before 1.6.6, and 1.7 before release candidate 3 does not check if a field represents a relationship between models, which allows remote authenticated users to obtain sensitive information via a to_field parameter in a popup action to an admin change form page, as demonstrated by a /admin/auth/user/?pop=1&t=password URI.",http://github.com/django/django/commit/2b31342cdf14fc20e07c43d258f1e7334ad664a6,2014-08-26T14:55Z
562,2014,10d5bddcea29f74a175f7f550924bf6407e52e93,"The set_version script as shipped with obs-service-set_version is a source validator for the Open Build Service (OBS). In versions prior to 0.5.3-1.1 this script did not properly sanitize the input provided by the user, allowing for code execution on the executing server.",http://github.com/openSUSE/obs-service-set_version/commit/10d5bddcea29f74a175f7f550924bf6407e52e93,2018-06-08T17:29Z
563,2014,2188c059b67b82171d0e28ef59f77e62d22a09d8,"In the Open Build Service (OBS) before version 2.4.6 the CSRF protection is incorrectly disabled in the web interface, allowing for requests without the user's consent.",http://github.com/openSUSE/open-build-service/commit/2188c059b67b82171d0e28ef59f77e62d22a09d8,2018-06-08T17:29Z
694,2014,3ed749263abe3d69fa3626d142a5789dcb5a5684,Stack-based buffer overflow in lib/Libdis/disrsi_.c in Terascale Open-Source Resource and Queue Manager (aka TORQUE Resource Manager) 2.5.x through 2.5.13 allows remote attackers to execute arbitrary code via a large count value.,http://github.com/adaptivecomputing/torque/commit/3ed749263abe3d69fa3626d142a5789dcb5a5684,2014-05-16T14:55Z
734,2014,e2745807c4c3e0a590c0f69a9b655dc74ebaa03e,Integer overflow in the license_read_scope_list function in libfreerdp/core/license.c in FreeRDP through 1.0.2 allows remote RDP servers to cause a denial of service (application crash) or possibly have unspecified other impact via a large ScopeCount value in a Scope List in a Server License Request packet.,http://github.com/sidhpurwala-huzaifa/FreeRDP/commit/e2745807c4c3e0a590c0f69a9b655dc74ebaa03e,2014-01-03T18:54Z
896,2014,7aaddf52cd98589fb0c3ab72a393f8411838438a,Stack-based buffer overflow in the yyerror function in lib/cgraph/scan.l in Graphviz 2.34.0 allows remote attackers to have unspecified impact via a long line in a dot file.,http://github.com/ellson/graphviz/commit/7aaddf52cd98589fb0c3ab72a393f8411838438a,2014-01-10T17:55Z
991,2014,e4d90eccd7d9072ebe78da4c38fb048bfe31c902,SQL injection vulnerability in the update_zone function in catalog/admin/geo_zones.php in osCommerce Online Merchant 2.3.3.4 and earlier allows remote administrators to execute arbitrary SQL commands via the zID parameter in a list action.,http://github.com/gburton/oscommerce2/commit/e4d90eccd7d9072ebe78da4c38fb048bfe31c902,2015-01-13T15:59Z
1024,2014,e8f99f94da4cb08e8032eda984761c3f111e3e82,"The inert directory handler in inert node module before 1.1.1 always allows files in hidden directories to be served, even when `showHidden` is false.",http://github.com/hapijs/inert/commit/e8f99f94da4cb08e8032eda984761c3f111e3e82,2018-05-29T20:29Z
1030,2014,cad06502235acabf7fb7dca779d2f78f08547e39,Umbraco before 7.2.0 has a remote PHP code execution vulnerability because Umbraco.Web.UI/config/umbracoSettings.Release.config does not block the upload of .php files.,http://github.com/Umbraco/Umbraco-CMS/commit/cad06502235acabf7fb7dca779d2f78f08547e39,2018-08-27T04:29Z
1083,2014,d266bb2b4154d11c27252b56d86963aef4434750,"Stack-based buffer overflow in the ""yyerror"" function in Graphviz 2.34.0 allows remote attackers to execute arbitrary code or cause a denial of service (application crash) via a crafted file.  NOTE: This vulnerability exists due to an incomplete fix for CVE-2014-0978.",http://github.com/ellson/graphviz/commit/d266bb2b4154d11c27252b56d86963aef4434750,2017-08-07T20:29Z
1084,2014,1d1bdec6318746f6f19f245db589eddc887ae8ff,"Stack-based buffer overflow in the chkNum function in lib/cgraph/scan.l in Graphviz 2.34.0 allows remote attackers to have unspecified impact via vectors related to a ""badly formed number"" and a ""long digit list.""",http://github.com/ellson/graphviz/commit/1d1bdec6318746f6f19f245db589eddc887ae8ff,2014-01-10T15:55Z
1239,2014,4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade,"Multiple SQL injection vulnerabilities in AuraCMS 2.3 and earlier allow remote authenticated users to execute arbitrary SQL commands via the (1) search parameter to mod/content/content.php or (2) CLIENT_IP, (3) X_FORWARDED_FOR, (4) X_FORWARDED, (5) FORWARDED_FOR, or (6) FORWARDED HTTP header to index.php.",http://github.com/auracms/AuraCMS/commit/4fe9d0d31a32df392f4d6ced8e5c25ed4af19ade,2014-02-11T17:55Z
1239,2014,790f66ffbc4f23a6e13636fc79d0aa1a7d81e747,"Multiple SQL injection vulnerabilities in AuraCMS 2.3 and earlier allow remote authenticated users to execute arbitrary SQL commands via the (1) search parameter to mod/content/content.php or (2) CLIENT_IP, (3) X_FORWARDED_FOR, (4) X_FORWARDED, (5) FORWARDED_FOR, or (6) FORWARDED HTTP header to index.php.",http://github.com/auracms/AuraCMS/commit/790f66ffbc4f23a6e13636fc79d0aa1a7d81e747,2014-02-11T17:55Z
1241,2014,a3194d32c25a0d27a10a47304eb9c9be93ffbf13,Cross-site scripting (XSS) vulnerability in name.html in easyXDM before 2.4.19 allows remote attackers to inject arbitrary web script or HTML via the location.hash value.,http://github.com/oyvindkinsey/easyXDM/commit/a3194d32c25a0d27a10a47304eb9c9be93ffbf13#diff-6489956f1e1f52236929b4d33cbeb2db,2014-02-05T15:10Z
1263,2014,26bef1318adc1b3a530ecc807ef99346db2aa8b0,"The restore_fpu_checking function in arch/x86/include/asm/fpu-internal.h in the Linux kernel before 3.12.8 on the AMD K7 and K8 platforms does not clear pending exceptions before proceeding to an EMMS instruction, which allows local users to cause a denial of service (task kill) or possibly gain privileges via a crafted application.",http://github.com/torvalds/linux/commit/26bef1318adc1b3a530ecc807ef99346db2aa8b0,2014-01-18T22:55Z
1264,2014,95f96e7287effe2fcdfb9a5338d1a7e4f55b083b,"The libxml_disable_entity_loader function in runtime/ext/ext_simplexml.cpp in HipHop Virtual Machine for PHP (HHVM) before 2.4.0 and 2.3.x before 2.3.3 does not properly disable a certain libxml handler, which allows remote attackers to conduct XML External Entity (XXE) attacks.",http://github.com/facebook/hhvm/commit/95f96e7287effe2fcdfb9a5338d1a7e4f55b083b,2014-02-05T19:55Z
